1504	Climate scientists say that aspects of the case of Hurricane Harvey suggest global warming is making a bad situation worse.
1505	according, again, to the official figures—during this past 10 years, if anything, mean global temperature, average world temperature, has slightly declined.
1506	Most likely the primary control knob on climate change is the ocean waters and this environment that we live in.
1507	Global warming' is a myth — so say 80 graphs from 58 peer-reviewed scientific papers published in 2017.
1508	global warming ceased around the end of the twentieth century and was followed (since 1997) by 19 years of stable temperature.
1510	Doubling the concentration of atmospheric CO2 from its pre-industrial level, in the absence of other forcings and feedbacks, would likely cause a warming of ~0.3°C to 1.1°C.
1512	more than 100 per cent of the warming over the past century is due to human actions.
1513	I would not agree that carbon dioxide is a primary contributor to the global warming that we see.
1515	no one really knows if last year 2016 was a global temperature record.
1516	the U.S. is shattering high temperature records far more frequently than it is shattering low temperature records.
1517	Observations throughout the world make it clear that climate change is occurring, and rigorous scientific research demonstrates that the greenhouse gases emitted by human activities are the primary driver.
1519	The Earth’s climate is changing in response to increasing concentrations of greenhouse gases (GHGs) and particulate matter in the atmosphere, largely as the result of human activities.
1523	Research has found a human influence on the climate of the past several decades ...
1524	The IPCC (2013), USGCRP (2017), and USGCRP (2018) indicate that it is extremely likely that human influence has been the dominant cause of the observed warming since the mid-twentieth century.
1525	Earth's changing climate is a critical issue and poses the risk of significant environmental, social and economic disruptions around the globe.
1529	Human activities (mainly greenhouse-gas emissions) are the dominant cause of the rapid warming since the middle 1900s (IPCC, 2013).
1530	Scientists have known for some time, from multiple lines of evidence, that humans are changing Earth’s climate, primarily through greenhouse gas emissions.
1531	Earth’s climate is now changing faster than at any point in the history of modern civilization, primarily as a result of human activities.
1532	Warming of the climate system is unequivocal, and since the 1950s, many of the observed changes are unprecedented over decades to millennia.
1533	The atmosphere and ocean have warmed, the amounts of snow and ice have diminished, and sea level has risen.
1539	Climate change is due to cosmic rays.
1541	Sea level rise due to global warming is exaggerated.
1543	Medieval Warm Period was warmer than the climate warming today.
1544	Arctic icemelt is a natural cycle.
1545	Increasing CO2 in the atmosphere has little to no effect.
1546	Human CO2 is a tiny fraction of CO2 emissions.
1547	Water vapor is the most powerful greenhouse gas.
1548	Polar bear numbers are increasing.
1549	There's no empirical evidence for climate change.
1551	We're coming out of the Little Ice Age.
1553	2009-2010 winter saw record cold spells.
1555	Climate change is because of El Niño.
1557	Climate change is because of Pacific Decadal Oscillation.
1558	2nd law of thermodynamics contradicts greenhouse theory.
1559	Clouds provide negative feedback.
1560	Sea level rise predictions are exaggerated.
1562	Methane is the only cause of climate change.
1565	They changed the name from 'global warming' to 'climate change'.
1566	Solar Cycle Length proves its the sun.
1567	IPCC overestimate temperature rise.
1568	Southern sea ice is increasing.
1569	Sea level rise is decelerating.
1570	Humans are too insignificant to affect global climate.
1572	Phil Jones says no global warming since 1995.
1575	Arctic sea ice loss is matched by Antarctic sea ice gain.
1576	Solar cycles cause global warming.
1577	Over 31,000 scientists signed the OISM Petition Project.
1578	Less than half of published scientists endorse global warming.
1579	A drop in volcanic activity caused warming.
1580	Plant stomata show higher and more variable CO2 levels.
1582	Tuvalu sea level isn't rising.
1584	Renewables can't provide baseload power.
1586	Ice Sheet losses are overestimated.
1588	Melting ice isn't warming the Arctic.
1591	Murry Salby finds CO2 rise is natural.
1592	97% consensus on human-caused global warming has been disproven.
1594	Water vapor in the stratosphere stopped global warming.
1598	Adapting to global warming is cheaper than preventing it.
1599	CERN CLOUD experiment proved cosmic rays are causing global warming.
1601	Water levels correlate with sunspots.
1602	Antarctica is too cold to lose ice.
1603	Coral atolls grow as sea levels rise.
1604	CO2 increase is natural, not human-caused.
1605	Scientists retracted claim that sea levels are rising.
1606	Renewable energy investment kills jobs.
1607	CO2 limits won't cool the planet.
1608	Schmittner finds low climate sensitivity.
1609	Greenland has only lost a tiny fraction of its ice mass.
1614	Arctic sea ice extent was lower in the past.
1615	Climate change isn't increasing extreme weather damage costs.
1616	UAH atmospheric temperatures prove climate models and/or surface temperature data sets are wrong.
1617	IPCC human-caused global warming attribution confidence is unfounded.
1618	We didn't have global warming during the Industrial Revolution.
1619	Hansen predicted in 1988 the West Side Highway would be underwater in 20 years.
1620	Great Barrier Reef is in good shape.
1622	Postma disproved the greenhouse effect.
1623	Underground temperatures control climate.
1625	Global warming is increasing the risk of heatwaves.
1626	Climate reacts to whatever forces it to change at the time; humans are now the dominant forcing.
1627	In the last 35 years of global warming, sun and climate have been going in opposite directions.
1629	97% of climate experts agree humans are causing global warming.
1631	The warming trend is the same in rural and urban areas, measured by thermometers and satellites.
1634	Satellites measure Antarctica losing land ice at an accelerating rate.
1638	Worry about global warming impacts in the next 100 years, not an ice age in over 10,000 years.
1640	Recent studies agree that recent global temperatures are unprecedented in the last 1000 years.
1643	Al Gore's book is quite accurate, and far more accurate than contrarian books.
1644	Most glaciers are retreating, posing a serious problem for millions who rely on glaciers for water.
1645	Cosmic rays show no trend over the last 30 years & have had little impact on recent global warming.
1647	Extreme weather events are being made more frequent and worse by global warming.
1648	A variety of different measurements find steadily rising sea levels over the past century.
1649	Urban and rural regions show the same warming trend.
1652	The strong CO2 effect has been observed by many different measurements.
1653	The most recent ocean measurements show consistent warming.
1654	Climate scientists could make far more money in other careers - most notably, working for the oil industry.
1655	Ancient natural cycles are irrelevant for attributing recent global warming to humans.
1656	The natural cycle adds and removes CO2 to keep a balance; humans add extra CO2 without removing any.
1657	Numerous papers have documented how IPCC predictions are more likely to underestimate the climate response.
1658	Rising CO2 increases atmospheric water vapor, which makes global warming much worse.
1659	Polar bears are in danger of extinction as well as many other species.
1660	The benefits of a price on carbon outweigh the costs several times over.
1662	Other parts of the earth got colder when Greenland got warmer.
1663	Greenland on the whole is losing ice, as confirmed by satellite measurement.
1665	The effects of enhanced CO2 on terrestrial plants are variable and complex and dependent on numerous factors.
1667	Mars and Jupiter are not warming, and anyway the sun has recently been cooling slightly.
1668	Thick arctic sea ice is in rapid retreat.
1669	There is long-term correlation between CO2 and global temperature; other effects are short-term.
1670	Scientists have determined that the factors which caused the Little Ice Age cooling are not currently causing global warming.
1672	Global temperature is still rising and 2010 was the hottest recorded.
1673	When CO2 was higher in the past, the sun was cooler.
1674	Early 20th century warming is due to several causes, including rising CO2.
1675	The most recent satellite data show that the earth as a whole is warming.
1677	A cold day in Chicago in winter has nothing to do with the trend of global warming.
1678	No known natural forcing fits the fingerprints of observed warming except anthropogenic greenhouse gases.
1683	The PDO shows no trend, and therefore the PDO is not responsible for the trend of global warming.
1684	The 2nd law of thermodynamics is consistent with the greenhouse effect which is directly observed.
1685	Weather and climate are different; climate predictions do not need weather detail.
1688	Those who contribute the least greenhouse gases will be most impacted by climate change.
1689	Evidence is building that net cloud feedback is likely positive and unlikely to be strongly negative.
1690	That human CO2 is causing global warming is known with high certainty & confirmed by observations.
1691	Sea level rise is now increasing faster than predicted due to unexpectedly rapid ice melting.
1692	The oceans are warming and moreover are becoming more acidic, threatening the food chain.
1698	Around 97% of climate experts agree that humans are causing global warming.
1700	Methane plays a minor role in global warming but could get much worse if permafrost starts to melt.
1702	CO2 levels are measured by hundreds of stations across the globe, all reporting the same trend.
1703	Multiple lines of independent evidence indicate humidity is rising and provides positive feedback.
1705	Hundreds of flowers across the UK are flowering earlier now than any time in 250 years.
1707	CO2 is increasing rapidly, and is reaching levels not seen on the earth for millions of years.
1708	The 'decline' refers to a decline in northern tree-rings, not global temperature, and is openly discussed in papers and the IPCC reports.
1711	Global warming' and 'climate change' mean different things and have both been used for decades.
1712	The sun has not warmed since 1970 and so cannot be driving global warming.
1713	The ocean is absorbing massive amounts of CO2, and is becoming more acidic as a result.
1714	Monckton used the IPCC equation in an inappropriate manner.
1715	Theory, models and direct measurement confirm CO2 is currently the main driver of climate change.
1717	If every nation agrees to limit CO2 emissions, we can achieve significant cuts on a global scale.
1718	The actual data show high northern latitudes are warmer today than in 1940.
1719	When you account for all of the costs associated with burning coal and other fossil fuels, like air pollution and health effects, in reality they are significantly more expensive than most renewable energy sources.
1721	Global sea level data shows that sea level rise has been increasing since 1880 while future sea level rise predictions are based on physics, not statistics.
1722	Humans are small but powerful, and human CO2 emissions are causing global warming.
1724	Lindzen and Choi’s paper is viewed as unacceptably flawed by other climate scientists.
1725	The iris hypothesis has not withstood the test of time - subsequent research
1729	A large amount of warming is delayed, and if we don’t act now we could pass tipping points.
1734	Jim Hansen had several possible scenarios; his mid-level scenario B was right.
1741	Volcanoes have had no warming effect in recent global warming - if anything, a cooling effect.
1743	Arctic sea ice has shrunk by an area equal to Western Australia, and summer or multi-year sea ice might be all gone within a decade.
1744	The claim sea level isn’t rising is based on blatantly doctored graphs contradicted by observations.
1745	The IPCC simply updated their temperature history graphs to show the best data available at the time.
1747	An independent inquiry found CRU is a small research unit with limited resources and their rigour and honesty are not in doubt.
1751	Benny Peiser, the Oreskes critic, retracted his criticism.
1753	Trenberth is talking about the details of energy flow, not whether global warming is happening.
1756	Melting ice leads to more sunlight being absorbed by water, thus heating the Arctic.
1758	Temperature errors in the Great Lakes region are not used in any global temperature records.
1761	Multiple lines of evidence make it very clear that the rise in atmospheric CO2 is due to human emissions.
1765	That humans are causing the rise in atmospheric CO2 is confirmed by multiple isotopic analyses.
1769	CO2 levels are rising so fast that unless we decrease emissions, global warming will accelerate this century.
1771	Peer-reviewed research, physics, and math all tell us that a grand solar minimum would have no more than a 0.3°C cooling effect, barely enough to put a dent in human-caused global warming.
1772	Preventing global warming is relatively cheap; business-as-usual will cause accelerating climate damage costs that economists struggle to even estimate.
1773	The global trend is calculated from hundreds of CO2 measuring stations and confirmed by satellites.
1774	The CERN CLOUD experiment only tested one-third of one out of four requirements necessary to blame global warming on cosmic rays, and two of the other requirements have already failed.
1775	Venus very likely underwent a runaway or ‘moist’ greenhouse phase earlier in its history, and today is kept hot by a dense CO2 atmosphere.
1776	If anyone claims to be part of the 97 percent, it means they disagree with the contrarian argument that humans are having a minimal impact on global warming.
1782	Thousands of coral atolls have "drowned" when unable to grow fast enough to survive at sea level.
1783	Internal variability can only account for small amounts of warming and cooling over periods of decades, and scientific studies have consistently shown that it cannot account for the global warming over the past century.
1784	Many lines of evidence, including simple accounting, demonstrate beyond a shadow of a doubt that the increase in atmospheric CO2 is due to human fossil fuel burning.
1785	Global surface temperatures have continued to rise steadily beneath short-term natural cooling effects, and the rise in global heat content has not slowed at all.
1786	CFCs contribute to global waerming at a small level.
1789	CO2 limits won't cool the planet, but they can make the difference between continued accelerating global warming to catastrophic levels vs. slowing and eventually stopping the warming at hopefully safe levels.
1790	Study finds low probability of both very low and very high climate sensitivities, and its lower estimate (as compared to the IPCC) is based on a new temperature reconstruction of the Last Glacial Maximum that may or may not withstand the test of time.
1792	Greenland's ice loss is accelerating & will add metres of sea level rise in upcoming centuries.
1793	While summer maximums have showed little trend, the annual average Arctic temperature has risen sharply in recent decades.
1794	Ben Santer could not have and did not single-handedly alter the 1995 IPCC report.
1796	Natural cycles superimposed on a linear warming trend can be mistaken for step changes, but the underlying warming is caused by the external radiative forcing.
1798	A few degrees of global warming has a huge impact on ice sheets, sea levels and other aspects of climate.
1799	Satellite transmissions are extremely small and irrelevant.
1802	The temporary drop in sea level in 2010 was due to intense land flooding caused by a strong La Nina.
1806	The IPCC 95% confidence that humans are responsible for most of the current global warming is simply a summary of the peer-reviewed scientific research.
1807	CO2 emissions were much smaller 100 years ago.
1813	Postma's model contains many simple errors; in no way does Postma undermine the existence or necessity of the greenhouse effect.
1814	The amount of heat energy coming out of the Earth is too small to even be worth considering.
1815	Humans have been through climate changes before- but mostly cold ones and
1817	Environment Minister Greg Hunt the Coalition's emissions reduction fund, at $13.95 per tonne of carbon, is around 1 per cent of the cost of reducing carbon under the former Labor government's carbon pricing scheme, which he cost $1,300 a tonne.
1818	HFCs (hydrofluorocarbons) are tens of thousands of times more polluting than carbon dioxide.
1819	In particular, satellite data demonstrate for the last 17 years, there's been zero warming.
1821	The Conservatives' recent budget made no mention of climate change.
1822	Trudeau's carbon tax will raise gas prices by 11 cents/litre.
1824	94 percent of the carbon emissions which you so want to get rid of are caused by nature.
1825	Climate change is a hoax invented by the Chinese.
1826	Every year air pollution protections are delayed, another 34,000 people will die prematurely.
1827	Rob Portman voted for the bipartisan bill to affirm climate change is real, humans significantly contribute to it and it needs to be addressed.
1829	"the cascading effects" of climate change contributed to the rise of ISIS.
1830	Wind is a finite resource and harnessing it would slow the winds down, which would cause the temperature to go up.
1831	(Koch Industries) is among the worst in toxic air pollution in the entire United States ... and churns out more climate-changing greenhouse gases than oil giants Chevron, Shell and Valero.
1834	A 14 August 1912 article from a New Zealand newspaper contained a brief story about how burning coal might produce future warming by adding carbon dioxide to the atmosphere.
1837	A major part of the climate change bill sponsored by Sens. John Kerry and Joe Lieberman "was essentially written by BP."
1842	A video shows Koko the gorilla spontaneously using sign language to issue a warning about climate change.
1844	After the 9/11 terrorist attacks grounded commercial air traffic, "there was a temperature drop while the airplanes weren't flying, for the week afterwards."
1845	Alaska Sen. Mark Begich "is on record supporting a carbon tax, even pushing Harry Reid to make it a priority."
1849	Australia has more solar coverage than any other continent.
1850	Australian households will benefit to the tune of $550 a year if the carbon tax is axed.
1851	Barack Obama and Joe Biden will establish a 10 percent federal Renewable Portfolio Standard (RPS) to require that 10 percent of electricity consumed in the U.S. is derived from clean, sustainable energy sources, like solar, wind and geothermal by 2012.
1853	Barack Obama supports proposals "to devote billions of dollars annually to state game and fish agencies and federal land management agencies to help them ensure that fish and wildlife survive the impacts of climate change."
1854	Barack Obama told the U.S. Coast Guard Academy "that the number one threat to the military and the world today is global warming."
1855	Barack Obama will help the Gulf Coast restore the wetlands, marshes and barrier islands that are critical to tamping down the force of hurricanes.
1857	As president, Obama will immediately close the Mississippi River Gulf Outlet, which experts say funneled floodwater into New Orleans.
1859	Big rooftop solar's plan forces Nevada families who don't have solar panels to pay higher power bills to subsidize rooftop solar.
1860	Bill Nye proposed penalizing families with too many children to reduce population growth and slow climate change.
1861	California legislators have made it illegal for anyone to deny climate change, under threat of jail time.
1862	Carbon dioxide is not "a primary contributor to the global warming that we see."
1865	Climate scientist James Hansen: "we have until perhaps 50 years from now," or maybe a little longer "and at that point, we are looking at 10, 20, 30 feet of sea-level rise."
1866	Climate scientists have predicted global temperatures would increase more than one degree Celsius by 2020," but observed temperatures have been only half as high.
1867	Connie Mack "is protecting Chevron oil from a multi-billion dollar lawsuit over pollution of rivers and rainforests."
1868	Currently, Florida is one of only five states in the nation that prohibit citizens from buying electricity from companies that will put solar panels on your home or business.
1869	Despite attention on global warming, "fewer Americans carpool today to work than carpooled in 1980" and "SUVs have never been a larger proportion of the vehicles being sold in this country."
1871	Donald Trump "thinks that climate change is a hoax, invented by the Chinese."
1872	Donald Trump claims Global Warming is a hoax
1874	Donald Trump signed an executive order naming climate change as a threat "both to the economy and national security."
1875	Doubling the concentration of atmospheric CO2 from its pre-industrial level, in the absence of other forcings and feedbacks, would likely cause a warming of ~0.3Â°C to 1.1Â°C
1876	During "the recent global warming summit in Copenhagen, Nancy Pelosi and others stayed at a five-star hotel on a trip costing nearly $10,000 per person."
1877	During a state House debate on a jobs and energy bill this week, Democrats offered an amendment that would put the Legislature on record saying that climate change is real and that humans are causing it.
1878	During the 2013 election campaign the Coalition said its first legislative priority in government would be to scrap the carbon tax.
1880	Electricity rates are 40 percent higher in states that have required utility companies to use a certain amount of renewable energy such as solar power.
1882	Every four minutes, another American home or business goes solar.
1887	Florida ranks "45th out of 50 states'' for its regulatory climate for business.
1890	Germany managed to increase its use of renewables and its output of carbon dioxide at the same time -- because it resorted to cheap coal to keep the lights on at a price its people could afford.
1893	Global warming leads to much quicker spread of the Zika virus because the increased temperature, "makes mosquitoes mature faster, . . .
1895	Gov. Palin ... is somebody who actually doesn't believe that climate change is man-made.
1896	Greg Hunt CSIRO research shows carbon emissions can be reduced by 20 per cent over 40 years using nature, soils and trees.
1898	If every house in Florida had a solar-heated water tank, that would eliminate consumption by 17 percent.
1901	If sea levels rise six feet due to climate change, Waterplace Park in Providence and Wickford village would be swamped
1904	If we got solar energy from "an area of the Southwestern desert 100 miles on a side, that would be enough, in and of itself, to provide 100 percent of all the electricity needs for the United States of America in a full year."
1908	In reality, gas produced by fracking is worse for the climate than coal.
1909	In South Florida, "we've had nine inches of sea-level rise since the 1920s."
1910	It takes as much energy to make a solar panel as it likely generates in its entire life.
1912	Julia Gillard her decision not to argue against a fixed carbon price being labelled a "carbon tax" hurt her terribly politically.
1917	May 2018 marked the 401st straight month of global temperatures exceeding the 20th century average.
1919	Measurements indicating that 2017 had relatively more sea ice in the Arctic and less melting of glacial ice in Greenland casts scientific doubt on the reality of global warming.
1920	Melting of Arctic sea ice and polar icecaps is not occurring at unnatural rates and does not constitute evidence of a human impact on the climate.
1921	Miami Congressman Carlos "Curbelo supports drilling offshore" and "repeatedly voted against President Obama's ability to fight pollution and combat climate change."
1922	More money is dedicated within the Department of Homeland Security to climate change than what's spent combating "Islamist terrorists radicalizing over the Internet in the United States of America."
1923	More than 260,000 Americans are employed by the domestic solar industry â three times as many workers as employed by the entire coal mining industry.
1928	NASA Finds Antarctica is Gaining Ice,
1931	New Jersey is "losing 50 football fields of open space to development every day and the more we develop upstream the more flooding we have downstream."
1932	Newspaper Article from 1922 Discusses Arctic Ocean Climate Change
1933	Newt Gingrich "teamed with Nancy Pelosi and Al Gore on global warming."
1935	No state generates as much solar power as California, or has as many people whose jobs depend on it.
1937	Not only is there no scientific evidence that CO2 is a pollutant, higher CO2 concentrations actually help ecosystems support more plant and animal life.
1938	Obama administration's Clean Power Plan would have little or no effect on carbon dioxide emissions.
1943	Over 97 percent of the scientific community â¦ believe that humans are contributing to climate change.
1944	Over the past eight years, the United States has reduced our total carbon pollution more than any other nation on Earth.
1945	President Donald Trump sent a video message to Belgian citizens criticizing their government for being part of the Paris Climate Change Agreement.
1946	President Obama's proposal calls for serious cuts in our own long-term carbon emissions, but China and India will still be allowed to increase their emissions.
1947	President-elect Trump has selected a climate change skeptic to head the team in charge of the transition between Obama and Trump's Environmental Protection Agencies.
1948	Recent record-low water levels in Lake Michigan are evidence that global warming is leading to "the evaporation of our Great Lakes."
1951	Scientists are "questioning the original idea that man-made global warming is what is causing the climate to change. "
1952	Scientists project that the Arctic will be ice-free in the summer of 2013.
1953	Scotland's climate targets are toughest in the world
1955	Sen. George LeMieux voted to let oil companies off the hook and overturn pollution rules.
1960	Solar panels drain the sun's energy.
1962	Surface temperatures on Earth "have stabilized."
1963	Tallahassee reduced its carbon intensity by roughly 40 percent.
1968	The 2007's early start to Daylight Saving Time contributed to global warming.
1970	The Business Council, the Minerals Council, the Australian Industry Group, the Australian Chamber of Commerce and Industry, have all called for the [carbon] tax to be repealed.
1971	The carbon footprint on wind [energy] is significant.
1973	The carbon tax is partly to blame for the closure of Alcoa's Point Henry aluminium smelter.
1975	The claim that 97 percent of scientists believe humans are causing climate change has been debunked by the "head" of the United Nations Intergovernmental Panel on Climate Change.
1977	The climate-change agreement between the United States and China "requires the Chinese to do nothing at all for 16 years."
1980	and three Nobel economic laureates support "direct investment in technology" rather than a carbon tax.
1981	The EPA director under Obama said the Clean Power Initiative would have no effect on man-made CO2 emissions.
1983	the media created the term "polar vortex" and the cold air proves "the ice isn't melting."
1984	The most recent survey of climate scientists said about 57 percent don't agree with the idea that 95 percent of the change in the climate is caused by CO2.
1985	The North Pole is melting "a bit" but the South Pole is getting bigger.
1986	The Obama administration "has been constrained by the Oil Pollution Act of 1990, which basically gives the responsible party the lead role in trying to not only fix the problem, but contain the problem."
1987	The Obama administration is "proposing to mine another 10 billion tons of Wyoming coal, which would unleash three times more carbon pollution than Obama's Clean Power Plan would even save through 2030."
1988	The Obama administration's "own Environmental Protection Agency" has said its Clean Power Plan "will have a marginal impact on climate change."
1991	The United States is the leading nation in the world "with the highest amount of doubt about the conventional wisdom of climate change."
1995	There are about 120,000 solar energy jobs in the United States, but only 1,700 of them are in Georgia.
1996	There are already more American jobs in the solar industry than in coal mining.
1998	There is a link between climate change and the NSW bushfires.
1999	there is no relationship between temperature and carbon dioxide emissions by Â­humans[...]
2000	There is not a single candidate in the Republican primary that thinks we should do anything about climate change.
2004	They (Clinton and Obama) have never to my knowledge been involved in legislation nor hearings nor engagement on this issue (climate change).
2008	Tony Abbott the Opposition must respect the Government's mandate to overturn the carbon tax.
2009	Top Scientist Hal Lewis Resigns Over Climate Change Corruption
2011	U.S. Pays $1 Billion into Green Climate Fund, Top Polluters Pay Nothing
2012	U.S. Sen. Ron Johnson "led the fight to let polluters release unlimited amounts of carbon pollution and took nearly $225,000 from polluters."
2013	U.S. Sen. Ron Johnson voted to let oil and gas companies emit "unlimited carbon pollution into our air"
2020	Weather Channel Co-Founder John Coleman Calls Global Warming a Hoax
2021	Weather Channel co-founder John Coleman provided evidence that convincingly refutes the concept of anthropogenic global warming.
2024	Wisconsin employers have repeatedly said in surveys that our anti-business litigation climate is one of the most important factors affecting their expansion decisions.
2027	You're going to have an increase in the amount of ice in Antarctica because of global warming.
2028	cutting speed limits could slow climate change
2029	Bill Gates claims pandemic's 'misery' will 'happen regularly' if climate change is not stopped
2030	Opponents of climate action are getting twice as much airtime as proponents of climate action.
2032	The lack of any sunspots suggests the current solar minimum is one of the 'deepest' in 100 years.
2034	Latest IPCC Reports (AR5) have shown global mean temperature forecasts from the 2005 IPCC report exceeded actual readings.
2036	The global surface mean temperature-change data no longer have any scientific value and are nothing more than a propaganda tool to the public.
2037	The rate of renewable energy installations in the EU in 2018 was less than half the maximum level achieved in 2010.
2038	Past Australian droughts occurred when global temperatures were lower than now and wetter years occurred when such temperatures were rising.
2040	Any action by Australia to reduce emissions of fossil fuels would not help to protect the reef unless there is an effective international agreement by major emitters.
2041	There are fundamental faults in the statistical and scientific analyses used to justify the need for early and comprehensive mitigatory action by governments.
2042	Recent research also indicates that the quantity of fossil fuels staying in the atmosphere is much less than previously thought.
2047	contrary to the hypothesis that rising temperature is caused by increasing CO2.
2048	CO2 is a greenhouse gas but is clearly subordinate to water vapour and other more significant factors determining global climate.
2049	The Millennium Drought starting in 1997 and ending in 2010 was misinterpreted as a long term trend as a consequence of Climate Change.
2052	Nor is there any evidence that levels as high as 7,000 ppm of CO2 did or could cause ocean acidity.
2054	During the period 1940 to 1976 there was a cooling of the climate despite increasing CO2 levels.
2055	Over the past one million years climate cycles ranging from Ice Ages to warmer periods have been caused by changing levels of energy from the sun, planetary alignments and ocean currents.
2057	The increase in atmospheric methane, a greenhouse gas, in the latter part of the 20th century was explained as coming from expansion of grazing and rice cultivation, but the cause was found to be leaking gas pipelines in the Soviet Union which are now being properly managed and maintained.
2058	Global methane levels published by CSIRO are now relatively stable showing fluctuations during El Nino events.
2059	Heat Waves are increasing at an alarming rate and heat kills.
2060	Global warming is causing more hurricanes and stronger hurricanes.
2062	Global warming is increasing the magnitude and frequency of droughts and floods.
2065	Global warming is causing snow to disappear.
2067	Arctic, Antarctic and Greenland ice loss is accelerating due to global warming.
2068	Global warming responsible for record 2019 July warmth in Alaska.
2069	Rising atmospheric CO2 concentrations are causing ocean acidification, which is catastrophically harming marine life.
2070	When life is considered, ocean acidification is often found to be a non-problem, or even a benefit.
2071	Carbon pollution is a health hazard.
2075	The rate of global sea level rise on average has fallen by 40% the last century.
2076	Snowfall is increasing in the fall and winter in the Northern Hemisphere and North America with many records being set.
2077	The increase in damage in recent years is due to population growth in vulnerable areas and poor forest management.
2078	Droughts and floods have not changed since weve been using fossil fuels
2081	Heat waves have been decreasing since the 1930s in the U.S. and globally.
2083	Climategate CRU emails suggest conspiracy
2084	Hurricanes aren't linked to global warming
2086	Extreme weather isn't caused by global warming
2090	Arctic icemelt is a natural cycle
2091	Water vapor is the most powerful greenhouse gas
2092	Polar bear numbers are increasing
2093	Through its impacts on the climate, CO2 presents a danger to public health and welfare, and thus qualifies as an air pollutant
2096	We're coming out of the Little Ice Age
2099	2nd law of thermodynamics contradicts greenhouse theory
2100	IPCC were wrong about Himalayan glaciers
2101	Clouds provide negative feedback
2103	IPCC were wrong about Amazon rainforests
2104	Greenland ice sheet won't collapse
2105	Excess CO2 from human emissions has a long residence time of over 100 years
2106	Scientists tried to 'hide the decline' in global temperature
2110	They changed the name from 'global warming' to 'climate change'
2111	'Global warming' and 'climate change' mean different things and have both been used for decades.
2113	IPCC overestimate temperature rise
2114	Peer review process was corrupted
2117	Global sea level data shows that sea level rise has been increasing since 1880 while future sea level rise predictions are based on  physics, not statistics.
2118	Humans are too insignificant to affect global climate
2119	Lindzen and Choi find low climate sensitivity
2120	Phil Jones says no global warming since 1995
2121	Infrared Iris will reduce global warming
2122	Dropped stations introduce warming bias
2123	Tree-rings diverge from temperature after 1960
2127	Over 31,000 scientists signed the OISM Petition Project
2128	Less than half of published scientists endorse global warming
2130	Plant stomata show higher and more variable CO2 levels
2132	Freedom of Information (FOI) requests were ignored
2134	Tuvalu sea level isn't rising
2136	Renewables can't provide baseload power
2141	Satellite error inflated Great Lakes temperatures
2142	Soares finds lack of correlation between CO2 and temperature
2144	97% consensus on human-caused global warming has been disproven
2147	An exponential increase in CO2 will result in a linear increase in temperature
2150	Adapting to global warming is cheaper than preventing it
2152	Venus doesn't have a runaway greenhouse effect
2153	Water levels correlate with sunspots
2157	CO2 increase is natural, not human-caused
2160	Renewable energy investment kills jobs
2161	CO2 limits won't cool the planet
2163	The Schmittner et al. study finds low probability of both very low and very high climate sensitivities, and its lower estimate (as compared to the IPCC) is based on a new temperature reconstruction of the Last Glacial Maximum that may or may not withstand the test of time.
2164	Greenland has only lost a tiny fraction of its ice mass
2165	Ben Santer rewrote the 1995 IPCC report
2167	Royal Society embraces skepticism
2168	IPCC graph showing accelerating trends is misleading
2170	Climate change isn't increasing extreme weather damage costs
2171	UAH atmospheric temperatures prove climate models and/or surface temperature data sets are wrong
2173	We didn't have global warming during the Industrial Revolution
2178	Loehle and Scafetta find a 60 year cycle causing global warming
2181	Humans survived past climate changes
2184	We have had ice ages and warmer periods when alligators were found in Spitzbergen.
2187	Scientific analysis of past climates shows that greenhouse gasses, principally CO2, have controlled most ancient climate changes.
2189	This makes it clear that this time around humans are the cause, mainly by our CO2 emissions.
2192	The data suggests solar activity is influencing the global climate causing the world to get warmer."
2193	In the last 35 years of global warming, the sun has shown a slight cooling trend.
2199	The consequences of climate change become increasingly bad after each additional degree of warming, with the consequences of 2°C being quite damaging and the consequences of 4°C being potentially catastrophic.
2200	The Petition Project features over 31,000 scientists signing the petition stating "There is no convincing scientific evidence that human release of carbon dioxide will, in the forseeable future, cause catastrophic heating of the Earth's atmosphere ...".
2201	That humans are causing global warming is the position of the Academies of Science from 80 countries plus many scientific organizations that study climate science.
2202	More specifically, around 95% of active climate researchers actively publishing climate papers endorse the consensus position.
2204	All the indicators show that global warming is still happening.
2205	"In fact global warming has stopped and a cooling is beginning.
2206	No climate model has predicted a cooling of the Earth – quite the  contrary.
2208	Empirical measurements of the Earth's heat content show the planet is still accumulating heat and global warming is still happening.
2209	Surface temperatures can show short-term cooling when heat is exchanged between the atmosphere and the ocean, which has a much greater heat capacity than the air.
2210	"[Models] are full of fudge factors that are fitted to the existing climate, so the models more or less agree with the observed data.
2212	While there are uncertainties with climate models, they successfully reproduce the past and have made predictions that have been subsequently confirmed by observations.
2213	The warming trend is the same in rural and urban areas, measured by thermometers and satellites, and by natural thermometers.
2214	"We found [U.S. weather] stations located next to  the exhaust fans of air conditioning units, surrounded by asphalt  parking lots and roads, on blistering-hot rooftops, and near sidewalks  and buildings that absorb and radiate heat.
2215	We found 68 stations located  at wastewater treatment plants, where the process of waste digestion  causes temperatures to be higher than in surrounding areas.
2217	Numerous studies into the effect of urban heat island effect and microsite influences find they have negligible effect on long-term trends, particularly when averaged over large regions.
2219	The increase in temperatures since 1975 is a consistent feature of all reconstructions.
